"Maria Olímpia da Rocha Gil"; "1940"; "1992"
"Maria de Lourdes Hortas"; "1940"; ""
"Arthur Ligne"; "1940"; ""
"Modesto Martins Lopes"; "1940"; ""
"Álvaro Manuel Machado"; "1940"; ""
"Fernando Madureira"; "1940"; "1980"
"J. Gonçalves Monteiro"; "1940"; ""
"Carlos Moura"; "1940"; ""
"Filipe Neiva"; "1940"; ""
"José António Silva Neto"; "1940"; "1986"
"António Nova"; "1940"; ""
"Agostinho de Almeida Santos"; "1940"; ""
"Isabel Ary dos Santos"; "1940"; ""
"Laureano Santos"; "1940"; ""
"Armando Pereira da Silva"; "1940"; ""
"Francisco Ribeiro da Silva"; "1940"; ""
"Maria Luísa Soares"; "1940"; ""
"J. O. Travanca Rego"; "1940"; ""
"José Vale"; "1940"; ""
"José Carlos de Vasconcelos"; "1940"; ""
"José Vaz"; "1940"; ""
"Ramiro Teixeira"; "1938"; ""
"Francisco da Cunha Leão"; "1907"; "1974"
"Maria Lúcia Lepecki"; "1940"; "2011"
"Osório Mateus"; "1940"; "1996"
"A. H. de Oliveira Marques"; "1933"; "2007"
"Armando Moreno"; "1932"; ""
"Jorge Sampaio"; "1939"; ""
"H. J. Barahona Fernandes"; "1907"; "1992"
"Cristóvão Aires"; "1853"; "1930"
"Acácio Antunes"; "1853"; "1927"
"Maximiano de Aragão"; "1853"; "1929"
"Júlio de Meneses"; "1853"; "1921"
"Augusto Ribeiro"; "1853"; "1913"
"António dos Santos Rocha"; "1853"; "1910"
"Rodrigo Alves Guerra"; "1861"; "1924"
"José de Lacerda"; "1861"; "1911"
"Coelho Mendes"; "1861"; "1890"
"Alexandre Morgado"; "1861"; "1930"
"Heliodoro Salgado"; "1861"; "1906"
"Manuel Augusto de Amaral"; "1862"; "1942"
"Brito Camacho"; "1862"; "1934"
"Xavier de Carvalho"; "1862"; "1919"
"José Augusto de Castro"; "1862"; "1942"
"Manuel Borges Grainha"; "1862"; "1925"
"Evaristo Cândido Monteiro Ramalho"; "1862"; "1949"
"Vítor Ribeiro"; "1862"; "1930"
"Alfredo da Silva Sampaio"; "1862"; "1918"
"Moniz Barreto"; "1863"; "1896"
"António Cabral"; "1863"; "1956"
"Lourenço Cayolla"; "1863"; "1935"
"João Chagas"; "1863"; "1925"
"Eduardo Coelho"; "1863"; "1918"
"João Marques da Costa"; "1863"; "1920"
"Vieira da Costa"; "1863"; "1935"
"Gomes da Costa"; "1863"; "1929"
"Alfredo da Silva Cunha"; "1863"; "1948"
"António Maria da Cunha"; "1863"; "1947"
"António Fogaça"; "1863"; "1888"
"Xavier Marques"; "1863"; "1914"
"Carlos Azevedo de Meneses"; "1863"; "1928"
"Júlio de Oliveira"; "1863"; "1947"
"Acácio de Paiva"; "1863"; "1944"
"Fernando Augusto da Silva"; "1863"; "1949"
"Luís Trigueiros"; "1863"; "1934"
"Costa Alegre"; "1864"; "1890"
"Eduardo Coimbra"; "1864"; "1884"
"Penha Coutinho"; "1864"; "1937"
"Garibaldi Falcão"; "1864"; "1944"
"Eugénio Sanches da Gama"; "1864"; "1933"
"Augusto de Lacerda"; "1864"; "1926"
"Duarte Leite"; "1864"; "1950"
"António de Lemos"; "1864"; "1931"
"Francisco Miranda da Costa Lobo"; "1864"; "1945"
"Pe. António Furtado de Mendonça"; "1864"; ""
"Manuel de Moura"; "1864"; "1934"
"Paulino de Oliveira"; "1864"; "1914"
"Albertina Paraíso"; "1864"; "1954"
"Maria Benedita Mouzinho de Albuquerque Pinho"; "1864"; "1939"
"Queirós Ribeiro"; "1864"; "1928"
"Marques Rosa"; "1864"; "1927"
"Luciano Pereira da Silva"; "1864"; "1926"
"Manuel Caetano Pimenta de Aguiar"; "1765"; "1832"
"Cardoso de Bethencourt"; "1865"; ""
"Alberto Bramão"; "1865"; "1944"
"Sales da Veiga Coutinho"; "1865"; "1950"
"João de Azevedo Coutinho"; "1865"; "1944"
"Tito de Sousa Larcher"; "1865"; "1932"
"Joaquim de Lemos"; "1865"; "1926"
"Manuel António Lino"; "1865"; "1927"
"Abílio Teixeira Mendes"; "1939"; "1988"
"Luís  de Oliveira Nunes"; "1939"; ""
"Júlio de Matos"; "1857"; "1923"
"Augusto Goltz de Carvalho"; "1858"; "1913"
"Joaquim Miranda"; "1858"; "1904"
"Eduardo Baptista Dinis"; "1859"; "1913"
"Henrique de Almeida";;
"D. Álvaro de Ataíde"; "1430"; "1509"
"Gregório Afonso";;
"André de Resende"; "1498"; "1573"
"António Luís"; "1565"; "?"
"João Gomes de Abreu"; "1507"; "?"
"Jorge de Aguiar"; "1508"; "?"
"D. Diogo de Almeida"; "1450"; ""
"Gonçalo Anes Bandarra"; "1500"; "1556"
"D. João de Castro"; "1500"; "1548"
"André de Gouveia"; "1497"; "1548"
"Brás de Albuquerque"; "1500"; "1580"
"Gaspar Correia"; "1490"; "1563"
"António Galvão"; "1490"; "1557"
"Samuel Usque"; "1492"; "1553"
"Duarte Barbosa"; "1480"; "1521"
"Francisco de Sá de Miranda"; "1481"; "1558"
"Francisco Álvares"; "1490"; "1540"
"Henrique Caiado"; "1470"; "1509"
"Henrique (ou Anrique) da Mota"; "1470"; "1545"
"Cristóvão Rodrigues Acenheiro"; "1474"; "1536"
"Duarte Galvão"; "1445"; "1517"
"Duarte Pacheco Pereira"; "1465"; "1533"
"Gil Vicente"; "1465"; ""
"Frei João Álvares"; "1406"; "1484"
"Frei Nicolau Vieira"; "1418"; ""
"Condestável D. Pedro"; "1429"; "1466"
"Rui de Pina"; "1440"; "1522"
"Infante D. Pedro"; "1392"; "1449"
"Vasco de Lobeira";;
"Frei João Verba";;
"Mestre André Dias"; "1348"; "1440"
"D. João I"; "1357"; "1433"
"Afonso Mendes de Besteiros";;
"Afonso Pais de Braga";;
"Frei Soeiro Gomes"; "1233"; "?"
"D. João Peres de Aboim"; "1213"; "1285"
"Pêro Gomes Barroso"; "1220"; ""
"João Mendes de Briteiros";;
"Rodrigo Anes de Álvares";;
"Pêro de Ambroa";;
"Afonso Lopes de Baião"; "1210"; "1280"
"Estêvão Fernandes Barreto";;
"Pêro Viviães";;
"João Zorro";;
"Frei Jerónimo de Alcobaça";;
"Vidal";;
"D. Gonçalo Eanes do Vinhal"; "1280"; "?"
"Pedro Velho de Taveirós";;
"Mem Rodrigues Tenoiro";;
"Estêvão Travanca";;
"Nuno Treez";;
"João Lopes de Ulhoa";;
"D. Vasco";;
"Rodrigo Eanes de Vasconcelos";;
"Airas Veaz";;
"Fernão Velho";;
"Rui Fernandes de Santiago";;
"Fernão Gonçalves de Seabra";;
"João Servando";;
"Pedro Amigo de Sevilha";;
"Garcia Soares";;
"João Garcia Sobrinho";;
"Pedro Eanes Solaz";;
"Fernão Pais de Talamancos";;
"João Vasques de Talaveira";;
"Estêvão Reimondo";;
"João de Requeixo";;
"Vasco Martins de Resende";;
"D. Afonso Sanches"; "1280"; ""
"D. Gil Sanches"; "1236"; "?"
"Sancho Sanches";;
"D. Sancho I"; "1154"; "1212"
"Nuno Peres Sandeu";;
"Airas Nunes";;
"Vasco Peres";;
"Diego Pezelho";;
"Frei Sebastião Toscano"; "1580"; "?"
"Pe. Francisco Saraiva de Sousa";;
"Manuel da Veiga Tagarro";;
"Pêro Salgado";;
"Frei João dos Santos"; "1622"; "?"
"Frei António de Sena"; "1584"; "?"
"Samuel da Silva"; "1571"; "1631"
"Fernão Rodrigues Lobo Soropita";;
"D. António Pinheiro"; "1582"; "?"
"Sebastião Pires";;
"Gabriel Rebelo";;
"Jerónimo Ribeiro";;
"Pe. Pedro Ribeiro";;
"Francisco Matos de Sá";;
"António Gomes de Oliveira";;
"Frei Duarte Pacheco"; "1638"; "?"
"Frei Baltasar Pais"; "1638"; "?"
"Frei Guilherme da Paixão"; "1601"; "?"
"Pedro da Costa Perestrelo";;
"Pedro de Mariz"; "1615"; "?"
"João Carvalho Mascarenhas";;
"Vicente da Costa Matos";;
"Pe. António Mendes";;
"Agostinho de Gavy de Mendonça";;
"Jerónimo de Mendonça";;
"Pe. Manuel de Abreu Mouzinho";;
"D. Gaspar de Leão"; "1576"; "?"
"Jorge de Lemos"; "1593"; "?"
"Baltasar Gonçalves Lobato";;
"Francisco Lopes";;
"Frei Filipe da Luz"; "1633"; "?"
"Pe. Pedro Margalho"; "1556"; "?"
"Pêro de Magalhães Gândavo";;
"Álvaro Gomes";;
"Rui Gonçalves";;
"Diogo de Gouveia"; "1557"; "?"
"Baltasar Dias";;
"Frei Nicolau Dias"; "1596"; "?"
"João de Escobar";;
"Diogo Fernandes";;
"Constância Freire"; "1620"; "?"
"Joana da Gama"; "1520"; "1586"
"Jorge Coelho"; "1563"; "?"
"Vasco Mouzinho de Quevedo Castelo Branco"; "1570"; "1619"
"António de Castilho"; "1525"; "1593"
"D. Gonçalo Coutinho";;
"D. Leonor Coutinho"; "1575"; "?"
"Frei Afonso da Cruz"; "1626"; "?"
"Frei Damião";;
"Alexandre António de Lima"; "1699"; "1759"
"José de Sousa"; "1680"; "1744"
"Bernardo Gomes de Brito"; "1688"; "1760"
"Pe. José Pereira Baião"; "1690"; "1743"
"Félix da Silva Freire"; "1690"; "1760"
"Manuel da Fonseca Borralho"; "1691"; "1731"
"D. Francisco Paulo de Portugal e Castro"; "1679"; "1749"
"Inácio Garcez Ferreira"; "1680"; "?"
"António Correia de Lemos"; "1680"; "1747"
"Pe. Jácome Gonçalves"; "1676"; "1742"
"D. José Barbosa"; "1674"; "1750"
"D. António Caetano de Sousa"; "1674"; "1759"
"Francisco de Sousa e Almada"; "1676"; "1759"
"João Gomes da Silva"; "1671"; "1738"
"Frei Manuel dos Santos"; "1672"; "1640"
"José Soares da Silva"; "1672"; "1739"
"Francisco Leitão Ferreira"; "1667"; "1735"
"Frei Manuel Monteiro"; "1667"; "1758"
"José Freire de Monterroio Mascarenhas"; "1670"; "1760"
"Pe. Luís Caetano de Lima"; "1671"; "1757"
"D. Luís Cunha"; "1662"; "1749"
"Frei Fernando da Soledade"; "1663"; "1737"
"Alexandre Ferreira"; "1664"; "1737"
"Francisco de Vasconcelos"; "1665"; "1723"
"Frei Lucas de Santa Catarina"; "1660"; "1740"
"Frei Manuel de São Luís"; "1660"; "1736"
"Diogo Guerreiro Camacho de Aboim"; "1661"; "1709"
"André João Antonil"; "1650"; "1716"
"Nuno Marques Pereira"; "1652"; "1731"
"Frei Manuel Guilherme"; "1658"; "1730"
"Frei Manuel de Monforte"; "1640"; "1711"
"Frei Agostinho de Santa Maria"; "1642"; "1728"
"Pe. Manuel Bernardes"; "1644"; "1710"
"Pe. Manuel Luís Maldonado"; "1645"; "1711"
"Frei João dos Prazeres"; "1648"; "1709"
"Rafael Bluteau"; "1638"; "1734"
"André Rodrigues de Matos"; "1638"; "1698"
"D. Luís Xavier de Meneses"; "1632"; "1690"
"Feliciana de Milão"; "1632"; "1705"
"Frei António Lopes Cabral"; "1634"; "1698"
"Frei Bernardo de São Miguel"; "1634"; "1697"
"Manuel Botelho de Oliveira"; "1636"; "1711"
"Cristóvão Alão de Morais"; "1632"; "1693"
"Frei Alexandre da Paixão"; "1631"; "1701"
"Pe. João da Fonseca"; "1632"; "1701"
"Pe. André Nunes da Silva"; "1630"; "1705"
"António de Vilas Boas e Sampaio"; "1629"; "1701"
"Pe. Manuel Godinho"; "1630"; "1712"
"Pe. Alexandre de Gusmão"; "1629"; "1724"
"Frei Eusébio de Matos"; "1629"; "1692"
"Francisco de Brito Freire"; "1601"; "1692"
"Capitão João Ribeiro"; "1622"; "1693"
"Pe. Bartolomeu de Quental"; "1626"; "1698"
"João Ferreira de Almeida"; "1628"; "1691"
"Pe. Francisco de Sousa"; "1628"; "1713"
"Pe. Fernão de Queirós"; "1617"; "1688"
"Duarte Ribeiro de Macedo"; "1618"; "1680"
"D. Frei Cristóvão de Almeida"; "1620"; "1679"
"António Serrão de Crasto"; "1610"; "1684"
"Pe. António Delicado"; "1610"; ""
"Pe. Luís Álvares"; "1614"; "1709"
"Frei Rafael de Jesus"; "1614"; "1693"
"Frei André de Cristo"; "1617"; "1689"
"Hierónimo Ribeiro de Carvalho"; "1609"; "1679"
"Manuel Mendes de Barbuda e Vasconcelos"; "1607"; "1670"
"D. Francisco Manuel de Melo"; "1608"; "1666"
"António Barbosa Bacelar"; "1610"; "1663"
"Pe. Manuel Monteiro"; "1601"; "1667"
"Frei Belchior de Santana"; "1602"; "1664"
"Diogo Ferreira de Figueiroa"; "1604"; "1674"
"Pe. Bento Pereira"; "1605"; "1681"
"António de Sousa de Macedo"; "1606"; "1682"
"Luís Mendes de Vasconcelos";;
"Joana Vaz";;
"João Vaz";;
"Inácia Xavier"; "1647"; "?"
"Frei Francisco Brandão"; "1601"; "1680"
"Pe. Manuel da Costa"; "1601"; "1667"
"Francisco Soares Toscano";;
"José Pereira Reis"; "1808"; "1887"
"1º. Conde de Azevedo"; "1809"; "1876"
"José Silvestre Ribeiro"; "1807"; ""
"Inácio Pizarro de Morais Sarmento"; "1807"; "1870"
"Guilherme Centazzi"; "1808"; "1875"
"José Gregório Lopes da Câmara Sinval"; "1806"; "1857"
"Matilde de Sant'Ana e Vasconcelos"; "1806"; "1893"
"Antónia Gertrudes Pusich"; "1805"; "1883"
"Aires Pinto de Sousa de Mendonça e Meneses"; "1804"; "1850"
"António Maria de Sousa Lobo"; "1806"; "1844"
"Jacinto Heliodoro Aguiar Loureiro"; "1806"; "1859"
"Emílio Aquiles Monteverde"; "1803"; "1881"
"João Albino Peixoto"; "1803"; "1891"
"José Maria de Almeida"; "1802"; "1877"
"Passos Manuel"; "1801"; "1862"
"Tibúrcio António Craveiro"; "1800"; "1844"
"Luís Ferraz de Novais";;
"Pe. António das Neves Pereira"; "1818"; "?"
"Francisco Raimundo de Morais Pereira";;
"Miguel Maurício Ramalho";;
"António Feliciano de Castilho"; "1800"; "1875"
"Frei Manuel de Figueiredo"; "1774"; "?"
"Frei Manuel de Figueiredo"; "1792"; "?"
"Luís Beltrão de Gouveia";;
"Gertrudes Margarida de Jesus";;
"Manuel Rodrigues Maia"; "1804"; "?"
"Veríssimo António Moreira de Mendonça"; "1756"; "?"
"Manuel Inácio da Silva Alvarenga"; "1749"; "1814"
"Condessa de Atouguia"; "1722"; "?"
"Jerónimo Moreira de Carvalho";;
"João Jorge de Carvalho";;
"Pe. Agostinho Rebelo da Costa"; "1791"; "?"
"Frei Manuel de S. Caetano Damásio";;
"António Luís de Seabra"; "1798"; "1895"
"Almeida Garrett"; "1799"; "1854"
"António Caetano Pereira"; "1799"; "1867"
"Maria Browne"; "1801"; "1861"
"Joaquim César de Figaniére e Morão"; "1798"; "1866"
"Pe. Francisco Rafael da Silveira Malhão"; "1794"; "1860"
"João Soares de Albergaria de Sousa"; "1796"; "1875"
"Francisco Pedro Celestino Soares"; "1791"; "1873"
"Luís da Silva Mousinho de Albuquerque"; "1792"; "1846"
"Joaquim Pedro Celestino Soares"; "1791"; "1873"
"Joaquim António Magalhães"; "1790"; "1848"
"Marquês de Resende"; "1790"; "1875"
"José Maria da Costa e Silva"; "1788"; "1854"
"Pêro de Sousa Ribeiro";;
"Fernão da Silveira"; "1489"; "?"
"Francisco da Silveira"; "1536"; "?"
"Frei Bernardo de Alcobaça";;
"Francisco Alcoforado";;
"Pêro Vaz de Caminha"; "1437"; "1501"
"Frei Pedro da Cruz";;
"Frei António de Lisboa";;
"Tomé Lopes";;
"António Tenreiro";;
"Pedro Nunes"; "1502"; "1578"
"Fernão Mendes Pinto"; "1510"; ""
"António de Gouveia"; "1513"; "1566"
"Lopo de Sousa Coutinho"; "1515"; "1577"
"Jorge Ferreira de Vasconcelos"; "1515"; "1585"
"Pêro de Andrade Caminha"; "1520"; "1589"
"Gaspar Frutuoso"; "1522"; "1591"
"Aquiles Estaço"; "1524"; "1581"
"Gregório Silvestre"; "1526"; "1570"
"André Falcão de Resende"; "1527"; "1599"
"António Ferreira"; "1528"; "1569"
"Frei Heitor Pinto"; "1528"; "1584"
"D. Frei Amador Arrais"; "1527"; "1600"
"Jerónimo Corte-Real"; "1530"; "1588"
"Fernão do Oriente"; "1540"; "1595"
"D. Francisco da Costa"; "1533"; "1591"
"Pe. Jerónimo Dias Leite"; "1538"; "1593"
"Frei Agostinho da Cruz"; "1540"; "1619"
"Gabriel Soares de Sousa"; "1540"; "1591"
"Francisco Sanches"; "1550"; "1623"
"Pe. Álvaro Lobo"; "1551"; "1608"
"D. Frei João de Portugal"; "1554"; "1629"
"João Baptista Lavanha"; "1555"; "1625"
"Frei Luís de Sousa"; "1555"; "1632"
"Pe. João Rodrigues"; "1561"; "1633"
"Frei Bernardo de Brito"; "1569"; "1617"
"D. Frei António de Gouveia"; "1570"; "1628"
"Francisco Rodrigues Lobo"; "1573"; "1621"
"D. Rodrigo da Cunha"; "1577"; "1643"
"Pe. António de Andrade"; "1580"; "1634"
"Uriel da Costa"; "1580"; "1640"
"Frei Manuel Calado"; "1584"; "1654"
"D. Francisco de Portugal"; "1585"; "1632"
"Manuel de Faria e Sousa"; "1590"; "1649"
"Bernarda Ferreira de Lacerda"; "1595"; "1644"
"Marquês de Montebelo"; "1595"; "1662"
"Brás Garcia de Mascarenhas"; "1596"; "1656"
"Pe. Simão de Vasconcelos"; "1596"; "1671"
"Pe. Manuel de Galhegos"; "1597"; "1665"
"Francisco de Sá de Meneses"; "1600"; "1661"
"André Álvares de Almada";;
"Jorge Álvares";;
"Doutor João de Barros"; "1553"; "?"
"Frei Filipe das Chagas";;
"António Ribeiro Chiado"; "1591"; "?"
"Frei Gaspar da Cruz"; "1520"; "1570"
"Duarte Dias";;
"Frei António da Encarnação"; "1665"; "?"
"Cristóvão Falcão"; "1515"; "1553"
"António Pires Gonge";;
"Diogo de (o Novo) Gouveia"; "1576"; "?"
"Duarte Lopes";;
"Frei Francisco Machado";;
"Manuel Mendes";;
"Martim Afonso de Miranda";;
"Inácio de Morais"; "1500"; "1561"
"D. Tomás de Noronha"; "1551"; "?"
"Leonardo Nunes"; "1550"; "?"
"Frei António de Portalegre"; "1593"; "?"
"António Prestes";;
"João Pinto Ribeiro"; "1649"; "?"
"Frei Gaspar de São Bernardino";;
"D. Simão da Silveira";;
"Frei Elói de Sá Sotto Maior (Ou Sotomayor)";;
"Francisco de Sousa Tavares";;
"Pedro Teixeira";;
"Pe. Francisco Vaz";;
"Pêro da Ponte";;
"Álvaro Ferreira de Vera";;
"Soror Violante do Céu"; "1601"; "1693"
"Frei Tomé de Jesus"; "1529"; "1582"
"Diogo Bernardes"; "1530"; "1595"
"Diogo de Paiva de Andrade"; "1528"; "1575"
"Pe. Manuel Fernandes"; "1528"; "1598"
"Pe. Gaspar Vilela"; "1524"; "1572"
"Miguel Cabedo de Vasconcelos"; "1525"; "1577"
"Pe. Manuel Álvares"; "1526"; "1583"
"Pe. Diogo Mendes de Vasconcelos"; "1523"; "1599"
"Luís de Camões"; "1524"; "1580"
"Jorge de Montemor"; "1520"; ""
"D. Manuel de Portugal"; "1520"; "1606"
"Gonçalo Fernandes Trancoso"; "1515"; "1596"
"Pe. Manuel da Nóbrega"; "1517"; "1570"
"Diogo Pires"; "1517"; "1599"
"Diogo de Teive"; "1513"; "1565"
"D. Frei Bartolomeu dos Mártires"; "1514"; "1590"
"Jerónimo Osório"; "1514"; "1580"
"D. Frei Marcos de Lisboa"; "1511"; "1591"
"Amato Lusitano"; "1511"; "1568"
"Gaspar Barreiros"; "1505"; "1574"
"Fernão de Oliveira"; "1507"; "1585"
"D. Frei João Soares"; "1505"; "1572"
"Damião de Góis"; "1502"; "1574"
"Frei Nicolau Vieira";;
"Henrique Aires Vitória";;
"Lourenço de Cáceres"; "1490"; "1531"
"Frei João Claro"; "1520"; "?"
"Martinho de Figueiredo";;
"Frei Gomes de Lisboa"; "1513"; "?"
"Jorge Pinto"; "1523"; "?"
"Álvaro Velho";;
"Jorge da Silveira"; "1513"; "?"
"Tristão Teixeira";;
"Aires Teles";;
"Diogo Velho";;
"Diogo Afonso";;
"D. Lopo de Almeida"; "1416"; "1486"
"Duarte de Resende"; "1490"; "1500"
"Jorge de Resende"; "1537"; "?"
"Henrique de Sá";;
"Diogo da Silveira";;
"Fernão da Silveira, o Bom"; "1420"; "1493"
"Gil Moniz";;
"Manuel de Noronha";;
"Nuno Pereira";;
"António Mendes Portalegre";;
"Diogo de Melo"; "1410"; ""
"Martim Afonso de Melo"; "1360"; "1432"
"D. João Roiz de Sá e Meneses"; "1487"; "1579"
"D. Diogo Lobo [o Barão]"; "1523"; "?"
"Nuno da Cunha"; "1487"; "1539"
"Diogo Fogaça";;
"Manuel de Góios";;
"Carlos de Moura Cabral"; "1852"; "1922"
"Carolina Michaëlis de Vasconcelos"; "1851"; "1925"
"Zófimo Consiglieri Pedroso"; "1851"; "1910"
"Francisco Gomes Teixeira"; "1851"; "1933"
"Miguel Bombarda"; "1851"; "1910"
"Eduardo Brasão"; "1851"; "1925"
"Alfredo Carvalhais"; "1851"; "1890"
"Sérgio de Castro"; "1851"; "1929"
"Gervásio Lobato"; "1850"; "1895"
"Feio Terenas"; "1850"; "1920"
"António José Gonçalves Guimarães"; "1850"; "1919"
"Roberto Ivens"; "1850"; "1898"
"Guerra Junqueiro"; "1850"; ""
"António Zeferino Cândido"; "1850"; "1912"
"Alberto Carlos"; "1850"; "1903"
"Sebastião Pereira da Cunha"; "1850"; "1896"
"Casimiro Augusto Vanez Dantas"; "1850"; "1904"
"José Nunes da Ponte";;
"Joaquim de Vasconcelos"; "1849"; "1936"
"Maximiliano de Azevedo"; "1850"; "1911"
"José Nunes da Mata"; "1849"; "1945"
"Albino Estêvão de Vitória Pereira"; "1849"; "1919"
"Carlos Borges"; "1849"; "1932"
"Leonildo de Mendonça e Costa"; "1849"; "1922"
"Frederico Napoleão de Vitória"; "1848"; "1907"
"Alfredo Ansur"; "1849"; "1927"
"José Júlio dos Santos Nazaré"; "1848"; "1879"
"Silva Pinto"; "1848"; "1911"
"Amélia Cristina de Avelar"; "1848"; "1886"
"Gomes Leal"; "1848"; "1921"
"Eça Leal"; "1848"; "1914"
"Francisco Simões Margiochi"; "1848"; ""
"Gabriel Pereira"; "1847"; "1911"
"Manuel Maria Rodrigues"; "1847"; "1899"
"Adolfo Coelho"; "1847"; "1919"
"J. A. de Oliveira Mascarenhas"; "1847"; "1918"
"Mendo Bem"; "1847"; "1905"
"Eugénio de Castilho"; "1847"; "1900"
"José de Sousa Monteiro"; "1846"; "1905"
"Adriano Antero"; "1846"; "1934"
"Fernando Leal"; "1846"; "1910"
"Pedro Gastão Mesnier"; "1846"; "1884"
"Guilherme João Carlos Henriques"; "1846"; "1924"
"Luís Manuel Júlio Frederico Gonçalves"; "1846"; "?"
"Sousa Viterbo"; "1845"; "1910"
"Gaudêncio Carneiro"; "1846"; "1925"
"Luís Quirino Chaves"; "1846"; "1886"
"Urbano José de Sousa Loureiro"; "1845"; "1880"
"Oliveira Martins"; "1845"; "1894"
"Eça de Queirós"; "1845"; "1900"
"Júlio Marques de Vilhena"; "1845"; "1928"
"Visconde de Sanches de Frias"; "1845"; "1922"
"José Augusto Carneiro"; "1845"; "1921"
"José Joaquim Lopes Praça"; "1844"; ""
"Guiomar Torresão"; "1844"; "1898"
"Vitorino de Almada";;
"Diogo de Macedo"; "1844"; "1938"
"Emídio Navarro"; "1844"; "1905"
"António de Sousa Bastos"; "1844"; "1911"
"Álvaro do Carvalhal"; "1844"; "1868"
"José Simões Dias"; "1844"; "1899"
"J. E. de Morais Sarmento"; "1843"; "1930"
"Anselmo de Andrade"; "1844"; "1928"
"Mariana Belmira de Andrade"; "1844"; "1921"
"Augusto Fuschini"; "1843"; "1911"
"Gomes de Brito"; "1843"; "1923"
"Henrique de Carvalho"; "1843"; "1909"
"Antero de Quental"; "1842"; "1891"
"Ernesto Rebelo"; "1842"; "1890"
"J. A. da Graça Barreto"; "1843"; "1885"
"Teófilo Braga"; "1843"; "1924"
"Pedro Augusto de Lima"; "1842"; "1883"
"Germano Meireles"; "1842"; "1877"
"Pedro Ivo"; "1842"; "1903"
"Augusto de Oliveira Cardoso Fonseca"; "1842"; "1917"
"Eduardo Garrido"; "1842"; "1912"
"Costa Goodolfim"; "1842"; "1910"
"António de Azevedo Castelo Branco"; "1842"; "1916"
"Eduardo Augusto Vidal"; "1841"; "1907"
"Ernesto Pinto de Almeida"; "1842"; "1873"
"Zeferino Brandão"; "1842"; "1910"
"Pe. Luís Maria da Silva Ramos"; "1841"; "1921"
"Marquesa de Rio Maior"; "1841"; "1920"
"Alberto Sampaio"; "1841"; "1908"
"Hermenegilda de Lacerda"; "1841"; "1895"
"Augusto Epifânio"; "1841"; "1916"
"Luís Guedes Coutinho Garrido"; "1841"; "1882"
"Hermenegildo Capelo"; "1841"; "1917"
"Cipriano Jardim"; "1841"; "1913"
"José Bento de Araújo Assis"; "1841"; "1920"
"Fernando Caldeira"; "1841"; "1894"
"Custódio José Duarte"; "1841"; "1893"
"António Costa Lobo"; "1840"; "1913"
"Alberto Teles"; "1840"; "1924"
"José Joaquim Rodrigues de Freitas"; "1840"; "1896"
"Júlio de Castilho"; "1840"; "1919"
"A. Lopes Cardoso"; "1840"; ""
"Mariana Angélica de Andrade"; "1840"; "1882"
"Augusto César de Sampaio Loureiro"; "1839"; "1906"
"João Crisóstomo Mackonelt"; "1839"; "1898"
"Manuel Dias Belchior"; "1911"; "1993"
"Virgínia Nuno Vilar"; "1910"; ""
"Aleixo Manuel da Costa"; "1909"; ""
"António Aniceto Monteiro"; "1907"; "1980"
"Estêvão Mota da Costa"; "1907"; "1993"
"Fernando Ferreira";;
"Xavier da Cruz";;
"António Canavarro de Valadares"; "1904"; "1981"
"Pedro Teotónio Pereira"; "1902"; "1972"
"Álvaro J. da Costa Pimpão"; "1902"; "1984"
"João Manuel Pacheco de Figueiredo"; "1901"; "1977"
"Eurico de Seabra";;
"Luís Ribeiro de Sotomaior";;
"Rosa Varela";;
"Higino Mendonça"; "1920"; "?"
"Martins Figueira";;
"João António Marques do Amaral Guerra";;
"António Cardoso de Faria e Maia"; "1930"; "?"
"Sebastião da Gama"; "1924"; "1952"
"Adriana Guimarães"; "1924"; ""
"Visconde de Vilarinho de São Romão"; "1785"; "1863"
"António José de Lima Leitão"; "1787"; "1856"
"Domingos Borges de Barros"; "1783"; "1855"
"João Pedro Norberto Fernandes"; "1780"; "1836"
"Duque de Palmela"; "1781"; "1850"
"Manuel Matias Vieira Fialho de Mendonça"; "1779"; "1813"
"D. Frei Fortunato de São Boaventura"; "1777"; "1844"
"Goulart Nogueira"; "1924"; "1993"
"Fernando António Vermuel"; "1777"; "1843"
"Joaquim José Pedro Lopes"; "1778"; "1840"
"José Anselmo Correia Henriques"; "1777"; "1831"
"Francisco Manuel Trigoso de Aragão Morato"; "1777"; "1838"
"Luís José Baiardo"; "1775"; "?"
"Joaquim José da Silva Maia"; "1776"; "1832"
"Pe. José António de Camões"; "1777"; "1827"
"José Joaquim Leal"; "1774"; "1846"
"José Maria Dantas Pereira"; "1772"; "1836"
"João Vicente Pimentel Maldonado"; "1773"; "1838"
"Ricardo José Fortuna"; "1774"; "1860"
"Frei Cláudio da Conceição"; "1772"; "1830"
"João Pereira de La Cerda"; "1772"; "1850"
"Francisco Álvares da Nóbrega"; "1772"; "1804"
"Silvestre Pinheiro Ferreira"; "1769"; "1846"
"Cândido José Xavier"; "1769"; "1833"
"Joaquim de Santo Agostinho"; "1767"; "1845"
"Francisco de Paula Medina e Vasconcelos"; "1768"; "1824"
"Morgado de Assentiz"; "1769"; "1847"
"Francisco Vieira Goulart"; "1765"; "1839"
"Cardeal Saraiva"; "1766"; "1845"
"Belchior Manuel Curvo Semedo"; "1766"; ""
"Pe. António Pereira de Sousa Caldas"; "1762"; "1814"
