Feira da Indústria Naval e Pescas, 6, Vila do Conde; 1986
Feira da Indústria Naval e Pescas, 7, Vila do Conde; 1988
Feira da Indústria Naval e Pescas, 8, Vila do Conde; 1990
Feira d'Aires 86; Viana do Alentejo
Feira d'Aires 89; Viana do Alentejo
Feira d'Aires 91; Viana do Alentejo
Feira da Ladra 83; Vieira do Minho
Feira da Ladra 84; Vieira do Minho
Feira da Ladra 85; Vieira do Minho
Feira da Ladra 88; Vieira do Minho
Feira da Laranja, 1, Valadares; 2002
Feira da Luz, Montemor-o-Novo; 1987
Feira da Luz, Montemor-o-Novo; 1989
Feira da Luz, Montemor-o-Novo; 1991
Feira da Oliveira, 2, Campo Maior; 198-
Feira das Actividades Económicas da Covilhã; 1978
Feira das Associações, 8, Vila do Conde; 2001
Feira das Carraças, Almargem do Bispo; 1982
Feira das Colheitas, 2, Porto; 1940
Feira das Colheitas, Arouca; 1976
Feira das Colheitas, Arouca; 1977
Feira das Colheitas, Arouca; 1978
Feira da Senhora do Monte, São João da Pesqueira; 1990
Feira das Indústrias Britânicas, Lisboa; 1954
Feira das Indústrias de Aveiro, Aveiro; 1994
Feira das Indústrias do Alentejo Litoral e Interior, Sines; 1996
Feira das Indústrias Portuguesas, 10, Lisboa; 1959
Feira das Indústrias Portuguesas, Lisboa; 1950
Feira das Indústrias Portuguesas, Lisboa; 1951
Feira das Indústrias Portuguesas, Lisboa; 1957
Feira das Indústrias Portuguesas, Luanda; 1954
Feira das Iniciativas Locais de Emprego, 1, Lisboa; 1990
Feira das Nozes, Penela; 1998
Feira das Tradições e Actividades Económicas, Sertã; 2009
Feira da Vinha e do Vinho, Anadia; 2004
Feira de Actividades Agrícolas, 5, Vila do Conde; 2008
Feira de Actividades Agrícolas, 7, Vila do Conde; 2010
Feira de Actividades Agrícolas, 8, Vila do Conde; 2011
Feira de Actividades Agrícolas, Vila do Conde; 2004
Feira de Actividades Agrícolas, Vila do Conde; 2014
Feira de Actividades Económicas de Reguengos de Monsaraz; 2006
Feira de Agosto, Grândola; 1990
Feira de Alcáçovas; 2005
Feira de Amostras, 1, Matosinhos; 1965
Feira de Amostras de Indústria Nacional, Estoril; 1929
Feira de Amostras de Produtos Portugueses em Angola e Moçambique; 1932
Feira de Antiguidades e Objectos de Arte, Porto; 1992-10-22
Feira de Antiguidades e Objectos de Arte, Porto; 1992-5-6
Feira de Antiguidades e Objectos de Arte, Porto; 1993
Feira de Antiguidades e Obras de Arte, 2, Lisboa; 1995
Feira de Antiguidades e Velharias, Évora; 1987
Feira de Antiguidades e Velharias, Évora; 1988
Feira de Arte & Antiguidades de Lisboa, Lisboa; 2013
Feira de Arte Contemporânea do Estoril, 1;
Feira de Arte Contemporânea do Estoril, 2; 2004
Feira de Arte Contemporânea, Lisboa; 1995
Feira de Arte Contemporânea, Lisboa; 1997
Feira de Arte Contemporânea, Lisboa; 1999
Feira de Arte Contemporânea, Matosinhos; 1996
Feira de Arte e Antiguidades de Lisboa, 3, Lisboa; 2014
Feira de Arte e Antiguidades de Lisboa, Lisboa; 2013
Feira de Artesanato, 3, Abrantes; 1984
Feira de Artesanato, 5, Abrantes; 1986
Feira de Artesanato, 6, Abrantes; 1987
Feira de Artesanato, 8, Abrantes; 1989
Feira de Artesanato Algarvio, 1, Faro; 1984
Feira de Artesanato da Região Centro, 3, Aveiro; 1992
Feira de Artesanato da Região de Aveiro, 11, Aveiro; 1990
Feira de Artesanato da Região de Aveiro, 13, Aveiro; 1992
Feira de Artesanato da Região de Aveiro, 14, Aveiro; 1993
Feira de Artesanato da Região de Aveiro, 15, Aveiro; 1994
Feira de Artesanato da Região de Aveiro, 16, Aveiro; 1995
Feira de Artesanato da Região de Aveiro, 6, Aveiro; 1985
Feira de Artesanato da Região de Turismo de São Mamede, Nisa; 1987
Feira de Artesanato da Região Norte, Porto; 1988
Feira de Artesanato da Região Norte, Porto; 1990
Feira de Artesanato de Estremoz, 15; 1997
Feira de Artesanato de Estremoz, 19; 2001
Feira de Artesanato do Alentejo, 2, Évora; 1984
Feira de Artesanato do Vale do Ave, 1, Vila Nova de Famalicão; 1986
Feira de Artesanato e Gastronomia, 10, Crato; 1994
Feira de Artesanato e Gastronomia do Concelho do Crato, 5, Crato; 1989
Feira de Artesanato e Produtos Tradicionais, 2, Sobreira Formosa; 2008
Feira de Artesanato e Produtos Tradicionais, 4, Sobreira Formosa; 2010
Feira de Artesanato Internacional, Madeira; 1997
Feira de Artesanato Regional, 10, Santiago da Guarda; 2002
Feira de Artesanato Regional, 4, Santiago da Guarda; 1996
Feira de Artesanato, Turismo, Agricultura, Comércio e Indústria, 3, Lagoa; 1982
Feira de Artes e Ofícios, 3, Moita; 1999
Feira de Doçaria Conventual, 6, Portalegre; 2006
Feira de Emprego de Oeiras, 1; 2002
Feira de Enchidos Queijo e Mel, 5, Vila de Rei; 1994
Feira de Enchidos, Queijos e Mel, 2, Vila de Rei; 1991
Feira de Enchidos, Queijos e Mel, Vila de Rei; 1990
Feira de Gado Bovino, 2, São Martinho da Cortiça; 1991
Feira de Gastronomia, 10, Vila do Conde; 2008
Feira de Gastronomia, 12, Vila do Conde; 2010
Feira de Gastronomia, 13, Vila do Conde; 2011
Feira de Gastronomia, 14, Vila do Conde; 2012
Feira de Gastronomia, 2, Vila do Conde; 2000
Feira de Gastronomia, 8, Vila do Conde; 2006
Feira de Gastronomia, 9, Vila do Conde; 2007
Feira de História, 1, Lisboa; 1992
Feira de Lafões, 3, Vouzela; 1997
Feira de Leiria; 1999
Feira de Maio, 26, Azambuja; 1983
Feira de Maio, Montemor-o-Novo; 2007
Feira de Março, Aveiro; 1942
Feira de Março, Aveiro; 1971
Feira de Março, Aveiro; 1986
Feira de Março, Aveiro; 1991
Feira de Março, Aveiro; 1993
Feira de Março, Aveiro; 1994
Feira de Março, Aveiro; 1995
Feira de Março, Aveiro; 1996
Feira de Mora; 1984
Feira de Mora; 1985
Feira de Ourivesaria e Relojoaria, 6, Porto; 1995
Feira de Outubro, Nisa; 1984
Feira de Projectos Educativos, 2, Moita; 1999
Feira de Projectos Educativos, 3, Seixal; 1998
Feira de Santa Ana, Minde; 1975
Feira de Santa Ana, Minde; 1982
Feira de Santa Iria, Faro; 1975
Feira de Santana. Arcebispo; 2002- (Itamar Vian)
Feira de Santana, Minde; 1975
Feira de Santana, Minde; 1982
Feira de Santiago, 2, Santiago Maior (Alandroal); 2003
Feira de Santiago, 3, Santiago Maior (Alandroal); 2004
Feira de Santiago, Setúbal; 1977
Feira de Santiago, Setúbal; 2005
Feira de Santiago, Setúbal; 2006
Feira de Santiago, Setúbal; 2007
Feira de Santiago, Setúbal; 2008
Feira de Santiago, Setúbal; 2009
Feira de Santo Aleixo, Beco (Ferreira do Zêzere); 2002
Feira de Santo António, Vila Real; 1960
Feira de São João Baptista, Sarzedo (Arganil); 2005
Feira de São João Baptista, Sarzedo (Arganil); 2006
Feira de São João, Évora; 1983
Feira de São João, Évora; 1984
Feira de São João, Évora; 1988
Feira de São João, Évora; 1989
Feira de São João, Évora; 1990
Feira de São João, Évora; 1992
Feira de São João, Évora; 1998
Feira de São João, Évora; 1999
Feira de São Martinho, Cuba; 2004
Feira de São Martinho, Cuba; 2005
Feira de São Martinho, Golegã; 1971
Feira de São Martinho, S. João de Ver (Vila da Feira); 1969
Feira de São Mateus, Elvas; 1984
Feira de São Mateus, Elvas; 1990
Feira de São Mateus, Elvas; 1997
Feira de São Mateus, Soure; 1986
Feira de São Mateus, Viseu; 1931
Feira de São Mateus, Viseu; 1952
Feira de São Mateus, Viseu; 1965
Feira de São Mateus, Viseu; 1966
Feira de São Mateus, Viseu; 1968
Feira de São Mateus, Viseu; 1977
Feira de São Mateus, Viseu; 1978
Feira de São Miguel, Cabeceiras de Basto; 1983
Feira de São Miguel, Cabeceiras de Basto; 1985
Feira de São Miguel, Cabeceiras de Basto; 1987
Feira de São Miguel, Penela; 1998
Feira de São Miguel, Secarias (Arganil); 1986
Feira de São Pedro, Portagem (Marvão); 1984
Feira de São Pedro, Portagem (Marvão); 1985
Feira de São Pedro, Portagem (Marvão); 1986
Feira de São Tiago, Covilhã; 1926
Feira de São Tiago, Covilhã; 1931
Feira de Setembro, Mora; 1983
Feira de Turismo, Arganil; 1990
Feira de Turismo do Algarve, 1, Albufeira; 1978
Feira de Velharias, 1, Viana do Castelo; 1988
Feira de Velharias, 2, Viana do Castelo; 1989
Feira de Velharias e Antiguidades, Vila do Conde; 1996
Feira de Vinhos e Delícias de Setúbal; 2010
Feira do Ambiente, Aveiro; 1994
Feira do Ambiente, Aveiro; 1995
Feira do Brinquedo Antigo, 1, Lisboa; 1978
Feira do Fumeiro, Vinhais; 1991
Feira do Livro, 10, Barcelos; 1992
Feira do Livro, 10, Nisa; 1990
Feira do Livro, 11, Barcelos; 1993
Feira do Livro, 11, Ovar; 2000
Feira do Livro, 12, Barcelos; 1994
Feira do Livro, 12, Nisa; 1992
Feira do Livro, 13, Barcelos; 1995
Feira do Livro, 13, Porto; 1943
Feira do Livro, 14, Barcelos; 1996
Feira do Livro, 15, Barcelos; 1997
Feira do Livro, 15, Coimbra; 1993
Feira do Livro, 15, Nisa; 1995
Feira do Livro, 16, Barcelos; 1998
Feira do Livro, 17, Barcelos; 1999
Feira do Livro, 17, Funchal; 1991
Feira do Livro, 18, Barcelos; 2000
Feira do Livro, 18, Funchal; 1992
Feira do Livro, 19, Barcelos; 2001
Feira do Livro, 1, Sintra; 1989
Feira do Livro, 1, Tavira; 1988
Feira do Livro, 2, Cascais; 1988
Feira do Livro, 2, Sátão; 2000
Feira do Livro, 3, Barcelos; 1985
Feira do Livro, 3, Cascais; 1989
Feira do Livro, 3, Castelo de Vide; 1987
Feira do Livro, 3, Évora; 1982
Feira do Livro, 45, Lisboa; 1975
Feira do Livro, 49, Lisboa; 1979
Feira do Livro, 4, Almada; 1981
Feira do Livro, 4, Cascais; 1990
Feira do Livro, 4, Castelo de Vide; 1988
Feira do Livro, 4, Sintra; 1996
Feira do Livro, 5, Barcelos; 1987
Feira do Livro, 5, Évora; 1985
Feira do Livro, 60, Lisboa; 1990
Feira do Livro, 6, Barcelos; 1988
Feira do Livro, 6, Évora; 1987
Feira do Livro, 6; Lisboa
Feira do Livro, 74, Porto; 2004
Feira do Livro, 75, Porto; 2005
Feira do Livro, 76, Porto; 2006
Feira do Livro, 7, Abrantes; 1988
Feira do Livro, 7, Évora; 1988
Feira do Livro, 7, Nisa; 1987
Feira do Livro, 8, Almada; 1989
Feira do Livro, 8, Arganil; 1998
Feira do Livro, 8, Barcelos; 1990
Feira do Livro, 8, Évora; 1989
Feira do Livro, 9, Évora; 1990
Feira do Livro, Almada; 1996
Feira do Livro, Almada; 1997
Feira do Livro, Almada; 1999
Feira do Livro Antigo, 1, Cascais; 1989
Feira do Livro Antigo, 2, Lisboa; 1994
Feira do Livro, Aveiro; 1991
Feira do Livro, Aveiro; 1992
Feira do Livro, Aveiro; 1993
Feira do Livro, Aveiro; 1994
Feira do Livro, Aveiro; 1995
Feira do Livro, Aveiro; 1996
Feira do Livro, Braga; 1995
Feira do Livro, Coimbra; 1986
Feira do Livro, Coimbra; 1988
Feira do Livro da Criança, 7, Setúbal; 2008
Feira do Livro de Macau, 1, Lisboa; 1988
Feira do Livro de Natal, Montijo; 2004
Feira do Livro, Disco e Artesanato, 1, Ponte de Lima; 1989
Feira do Livro do Alentejo, 1, Ervedal (Avis); 2007
Feira do Livro do Sindicato dos Bancários do Sul e Ilhas, 4, Lisboa; 1991
Feira do Livro e do Disco, Torres Novas; 1987
Feira do Livro, Lisboa; 1992
Feira do Livro, Lisboa; 1994
Feira do Livro, Lisboa; 1998
Feira do Livro, Lisboa; 2000
Feira do Livro, Loures; 2001
Feira do Livro, Ponte de Lima; 1996
Feira do Livro Português, 15, Cabo Verde; 1999
Feira do Livro Português, 1, São Tomé e Rríncipe; 1987
Feira do Livro Português, 2, Bissau; 1987
Feira do Livro Português, 5, Cidade da Praia; 1989
Feira do Livro Português, 8, Cabo Verde; 1992
Feira do Livro Português Guiné-Bissau, 1, Lisboa; 1985
Feira do Livro Português, Luanda; 1994
Feira do Livro Português, São Tomé e Príncipe; 2010
Feira do Livro, Seixal; 2006
Feira do Livro, Viana do Castelo; 1990
Feira do Livro, Vila do Conde; 1991
Feira do Livro, Vila do Conde; 1992
Feira do Livro, Vila do Conde; 1996
Feira do Livro, Vila do Conde; 1998
Feira do Livro, Vila do Conde; 1999
Feira do Mar, Aveiro; 1991
Feira do Melão, 2, Vila Franca de Xira; 1982
Feira do Mel de Barroso, 1, Montalegre; 1985
Feira do Mel, do Pinhão e Doçaria Regional, 6, Alcácer do Sal; 1996
Feira do MontaAlto, Arganil; 1984
Feira do MontaAlto, Arganil; 1985
Feira do MontaAlto, Arganil; 1989
Feira do MontaAlto, Arganil; 2000
Feira do Montado, 10, Portel; 2009
Feira do Montado, 4, Portel; 2003
Feira do Montado, 5, Portel; 2004
Feira do Montado, 6, Portel; 2005
Feira do Montado, 9, Portel; 2008
Feira do Montado, Portel; 2006
Feira do Mont�Alto, Arganil; 1982
Feira do Mont'Alto, Arganil; 1987
Feira do Mont'Alto, Arganil; 1990
Feira do Mont'Alto, Arganil; 1991
Feira do Mont�Alto, Arganil; 1991
Feira do Mont'Alto, Arganil; 2001
Feira do Mont'Alto, Arganil; 2004
Feira do Mont'Alto, Arganil; 2005
Feira do Móvel, 1, Aveiro; 1990
Feira do Pão Caseiro, 1, Gondomar; 1985
Feira do Pão e da Doçaria, 2, Montemor-o-Novo; 2005
Feira do Pão e da Doçaria, 4, Montemor-o-Novo; 2007
Feira do Queijo, Borba; 2001
Feira do Queijo da Serra, Gouveia; 1987
Feira do Queijo do Rabaçal, Alvaiázere; 1993
Feira do Queijo do Rabaçal, Degracias (Soure); 1991
Feira do Queijo, Oliveira do Hospital; 1991
Feira do Queijo, Serpa; 1988
Feira do Ribatejo, 11, Santarém; 1964
Feira do Ribatejo, 12, Santarém; 1965
Feira do Ribatejo, 22, Santarém; 1975
Feira do Ribatejo, 26, Santarém; 1979
Feira do Ribatejo, 29, Santarém; 1982
Feira do Ribatejo, 30, Santarém; 1983
Feira do Ribatejo, 31, Santarém; 1984
Feira do Ribatejo, 43, Santarém; 1996
Feira dos Lázaros, Coimbra; 1997
Feira dos Santos, Cartaxo; 1982
Feira dos Santos, Cartaxo; 1983
Feira dos Santos, Góis; 1982
Feira dos Santos, Góis; 1983
Feira dos Santos, Góis; 1984
Feira dos Santos, Góis; 1985
Feira dos Santos, Góis; 1988
Feira dos Santos, Góis; 2003
Feira do Vinho, Aveiro; 1994
Feira e Festas de São Miguel, Cabeceiras de Basto; 1971
Feira e Romaria de Nossa Senhora d'Aires, Viana do Alentejo; 1991
Feira Exposição do Comércio Indústria e Serviços, 1, Vila do Conde; 1983
Feira Exposição do Comércio Indústria e Serviços, 2, Vila do Conde; 1985
Feira Exposição do Comércio Indústria e Serviços, 3, Vila do Conde; 1987
Feira Festa Frutos e Sabores da Arrábida, Azeitão; 2005
Feira Franca, 15, São Martinho da Cortiça; 2001
Feira Franca, 5, São Martinho da Cortiça; 1991
Feira Franca de São José, Póvoa de Lanhoso; 1985
Feira Franca de São José, Póvoa de Lanhoso; 1988
Feira Franca, Miranda do Corvo; 1978
Feira Franca, Miranda do Corvo; 1979
Feira Franca, Viseu; 1931
Feira Galaico-Minhota, 1, Viana do Castelo; 1990
Feira Ibérica da Biodiversidade Agrícola, 1, Odemira; 2007
Feira Industrial, Comercial, Agrícola e Cultural, Oliveira do Hospital; 1991
Feira Industrial, Comercial e Agrícola, 4, Arganil; 1984
Feira Industrial, Comercial e Agrícola da Beira Serra, 10, Arganil; 1990
Feira Industrial, Comercial e Agrícola da Beira Serra, 11, Arganil; 1991
Feira Industrial, Comercial e Agrícola da Beira Serra, 9, Arganil; 1989
Feira Industrial Comercial e Agrícola de Seia; 1995
Feira Industrial de Nossa Senhora do Carmo, Faro; 1978
Feira Industrial e Agro-Industrial, 3, Viana do Castelo; 1990
Feira Industrial e Agro-Industrial, Viana do Castelo; 1988
Feira Industrial, Luanda; 1963
Feira Interconcelhia de Artesanato, 1, Abrantes; 1982
Feira Interconcelhia de Artesanato, 2, Abrantes; 1983
Feira Internacional Agro-Pecuária de Estremoz; 1988
Feira Internacional das Indústrias da Cultura, Lisboa; 1999
Feira Internacional de Agro-Pecuária de Estremoz, 15; 2001
Feira Internacional de Artesanato e Gastronomia, Elvas; 1997
Feira Internacional de Artesanato, Lisboa; 1993
Feira Internacional de Artesanato, Lisboa; 1997
Feira Internacional de Artesanato, Lisboa; 1998
Feira Internacional de Artesanato, Lisboa; 2002
Feira Internacional de Artesanato, Lisboa; 2004
Feira Internacional de Artesanato, Lisboa; 2007
Feira Internacional de Artesanato, Lisboa; 2008
Feira Internacional de Artezanato, Lisboa; 1999
Feira Internacional de Cabo Verde, 2, Mindelo; 1995
Feira Internacional de Cabo Verde, Missão Empresarial, 5, Mindelo S. Vicente;
Feira Internacional de Lisboa, 15; 1973
Feira Internacional de Lisboa, 16; 1975
Feira Internacional de Lisboa, 19; 1978
Feira Internacional de Lisboa; 1989
Feira Internacional de Lisboa; 1990
Feira Internacional de Lisboa; 1991
Feira Internacional de Lisboa; 1992
Feira Internacional de Lisboa; 1993
Feira Internacional de Lisboa, 1, Lisboa; 1960
Feira Internacional de Lisboa, 20; 1979
Feira Internacional de Lisboa, 26; 1985
Feira Internacional de Lisboa, 27; 1986
Feira Internacional de Lisboa, 30; 1989
Feira Internacional de Minerais, Gemas e Fósseis, 11, Lisboa; 1997
Feira Internacional de Minerais, Gemas e Fósseis, 26, Lisboa; 2012
Feira Internacional de Minerais, Gemas e Fósseis, 27, Lisboa; 2013
Feira Internacional de Minerais, Gemas e Fósseis, 28, Lisboa; 2014
Feira Internacional de Tecnologia e Inovação, 1, Lisboa; 1986
Feira Internacional de Trocas e Vendas, Aveiro; 2001
Feira Internacional do Livro Antigo, 3, Porto; 1995
Feira Internacional do Livro Antigo, 4, Lisboa; 1996
Feira Internacional do Norte, 12, Bragança; 2013
Feira Internacional do Norte, 13, Bragança; 2014
Feira Mostra de Actividades Produtivas, 5, Cartaxo; 1982
Feira Mostra de Mação, 2; 1990
Feira Mostra de Produtos Regionais do Alto Minho, 2, Paredes de Coura; 1995
Feira Mostra de Produtos Regionais do Alto Minho, 5, Paredes de Coura; 1998
Feira Mostra de Produtos Regionais do Alto Minho, 6, Paredes de Coura; 1999
Feira Mostra de Produtos Regionais do Alto Minho, 7, Paredes de Coura; 2000
Feira Mostra de Produtos Regionais do Alto Minho, 8, Paredes de Coura; 2001
Feira Mostra do Parque Nacional da Peneda-Gerês, 3, Montalegre; 1994
Feira Mostra do Parque Nacional da Peneda-Gerês, 4, Melgaço; 1995
Feira Mostra do Parque Nacional da Peneda-Gerês, 5, Gerês; 1996
Feira Mostra dos Produtos Locais, 6, Melgaço; 2000
Feira Nacional da Água e do Regadio, Ferreira do Alentejo; 1999
Feira Nacional da Água e do Regadio, Ferreira do Alentejo; 2000
Feira Nacional de Agricultura, 12, Santarém; 1975
Feira Nacional de Agricultura, 16, Santarém; 1980
Feira Nacional de Agricultura, 19, Santarém; 1982
Feira Nacional de Agricultura, 1, Santarém; 1964
Feira Nacional de Agricultura, 20, Santarém; 1983
Feira Nacional de Agricultura, 21, Santarém; 1984
Feira Nacional de Agricultura, 2, Santarém; 1965
Feira Nacional de Agricultura, 33, Santarém; 1996
Feira Nacional de Antiguidades, Porto; 1996
Feira Nacional de Antiguidades, Porto; 1998-03-11
Feira Nacional de Antiguidades, Porto; 1998-12-1
Feira Nacional de Antiguidades, Porto; 1999
Feira Nacional de Antiguidades, Porto; 2000-03-14
Feira Nacional de Antiguidades, Porto; 2000-12-05
Feira Nacional de Antiguidades, Porto; 2001
Feira Nacional de Antiguidades, Porto; 2002
Feira Nacional de Antiguidades, Porto; 2003
Feira Nacional de Artesanato, 10, Vila do Conde; 1987
Feira Nacional de Artesanato, 15, Vila do Conde; 1992
Feira Nacional de Artesanato, 16, Vila do Conde; 1993
Feira Nacional de Artesanato, 18, Vila do Conde; 1995
Feira Nacional de Artesanato, 19, Vila do Conde; 1996
Feira Nacional de Artesanato, 20, Vila do Conde; 1997
Feira Nacional de Artesanato, 23, Vila do Conde; 2000
Feira Nacional de Artesanato, 29, Vila do Conde; 2006
Feira Nacional de Artesanato, 30, Vila do Conde; 2007
Feira Nacional de Artesanato, 31, Vila do Conde; 2008
Feira Nacional de Artesanato, 33, Vila do Conde; 2010
Feira Nacional de Artesanato, 35, Vila do Conde; 2012
Feira Nacional de Artesanato, 36, Vila do Conde; 2013
Feira Nacional de Artesanato, 37, Vila do Conde; 2014
Feira Nacional de Artesanato de Pombal, 1, Pombal; 1994
Feira Nacional de Cerâmica, 11, Caldas da Rainha; 1989
Feira Nacional de Materiais de Construção e Equipamentos, 1, Viana do Castelo;
Feira Nacional do Artesanato, 11, Vila do Conde; 1988
Feira Nacional do Artesanato, 12, Vila do Conde; 1989
Feira Nacional do Artesanato, 13, Vila do Conde; 1990
Feira Nacional do Artesanato, 14, Vila do Conde; 1991
Feira Nacional do Artesanato, 5, Vila do Conde; 1982
Feira Nacional do Artesanato, 6, Vila do Conde; 1983
Feira Nacional do Artesanato, 8, Vila do Conde; 1985
Feira Nacional do Artesanato, 9, Vila do Conde; 1986
Feira Nacional do Bovino Leiteiro, Aveiro; 1990
Feira Nacional do Bovino Leiteiro, Aveiro; 1991
Feira Nacional do Bovino Leiteiro, Aveiro; 1994
Feira Nacional do Bovino Leiteiro, Aveiro; 1995
Feira Nacional do Cavalo, 6, Golegã; 1980
Feira Nacional do Cavalo, Golegã; 1973
Feira Nacional dos Frutos Secos, III, Torres Novas; 1988
Feira Nova de Outubro, Alcácer do Sal; 1983
Feira Nova de Outubro, Alcácer do Sal; 1986
Feira Nova de Outubro, Alcácer do Sal; 1987
Feira Nova de Outubro, Alcácer do Sal; 1990
Feira Nova de Outubro, Alcácer do Sal; 1998
Feira Portuguesa do Postal Ilustrado Antigo, 1, Lisboa; 1979
Feira Portuguesa do Postal Ilustrado Antigo, 2, Lisboa; 1980
Feira Raiana, 9; 2002
Feira Regional Agro-Pecuária do Alentejo Litoral, 1, Grândola; 1991
Feiras Novas, Ponte de Lima; 1960
Feira Temática de Artesanato, 1, Vila do Conde; 2002
Feist, Raymond E.; 1945-
Feith, Rhijnvis; 1753-1824
Feitinha, Francisco Manuel Serrano; 1933-
Feitor, Gabriel de Oliveira; 1994-
Feitosa, Helvécio Neves; 1957-
Feitosa, Z. A.; 1952-
Feitura de um Dicionário de Grego, Lisboa; 2006
Fé, João da, 16---17--; O.F.M.
Fejto, François; 1909-
Fekete, Gyula; 1922-
Felber, Erwin; 18---19--
Feld, Leo; 1869-1924
Feldmann, Christian; 1950-
Feldweg, F.; fl. ca. 1890?
Felga, Manuel; 1942-
Felgar, João; 1970-
Felgas, Hélio; 1920-
Felgine, Odile; 1960-
Felginer, Theodor Christoph; 1715-1726
Felginer, Theodor Christoph, viúva; 1726-1739
Felgueiras, Guilherme; 1861-?
Felgueiras, Guilherme; 1890-1990
Felgueiras João; 1921-
Felgueiras, José Eduardo de Soisa; 1946-
Felgueiras Júnior, Francisco; 1920-1982
Felgueiras, Margarida Louro; 1951-
Felgueiras, Miguel Martins; 1976-
Felgueiras, Paulo Eduardo Reis; 1975-
Félibien, André; 1619-1695
Felice, Fortuné Barthélemy de; 1723-1789
Félice, Philippe de; 1880-1964
Felices de Cáceres, Juan Bautista; 1601-1630
Feliciano, Alexandre; 1980-
Feliciano, Amélia Maria dos Santos; 1971-
Feliciano, António; 1942-
Feliciano, Giovanni Bernardino; 1490-1552
Feliciano, José Fialho; 1941-
Feliciano; Manuel 1975-
Feliciano, Mário; 1969-
Felício, Célia Maria Ferreira; 1975-
Felício, Luís; 1982-
Felício, Olga Nikolaevna da Silva; 1958-
Felicíssimo, Albino dos Santos; 1930-
Felina; 1976-
Felipe de Junta e Juan Bautista Varesio; 1593-1599
Felipe II, Rei de Espanha; 1527-1598
Felipe, Juan; fl. 1663
Felipe, León; 1884-1968
Felisberto, Cátia Alexandra Pereira; 1977-
Felisius, Matthias, ?-1576; O. F. M.
Felismino, Aureliano; 1908-
Feliú, José; fl. 1896
Félix, Adelaide; 1896-1971
Félix, Alexandra; 1971-
Félix, Ana Sofia Carreirinha; 1978-
Félix, Antonieta; 1974-
Félix, António Diamantino; 1938-
Félix, Bagão; 1948-
Félix, Bruno; 1983-
Felix, Charles Reis; 1923-
Félix, Clemente; 1581-1656
Félix, David José de Sousa; 1979-
Félix, Emanuel; 1936-
Félix, João, 15---16--; O.SS.T.
Félix, Joaquim António Lúcio; 1944-
Félix, José; 1946-
Félix, José Maria; 1901-
Félix, Luís; 1950-
Félix, Maria; 1946-
Félix, Maria João Lopes Guerreiro; 1974-
Félix, Moacyr; 1926-
Félix, Octávio M.; 1975-
Felix Pratensis, 15--?-1558?; O.E.S.A.
Félix, Sónia Martins; 1975-
Félix, Vanessa Cachopo da Silva; 1982-
Felix, Werner; 1927-1998
Felizardo, David Alexandre da Silva; 1981-
Felizardo, Diana; 1948-
Felizardo, Herlânder; 1935-
Feliz, Benjamim; 1969-
Feliz, Luís do Couto; 1642-1713
Felkel, Antonio; 17---18--
Fellerer, Karl Gustav; 1902-1984
Feller, François Xavier de; 1735-1802
Feller, Martin; 1956-
Fellini, Federico; 1920-1993
Felner; Alfredo de Albuquerque 1872-1937
Felner, António Firmo; fl. 1810
Felner, Ricardo Dias; 1976-
Felner, Rodrigo José de Lima; 1809-1877
Feloaga y Azcoyde, Antonio de; 16--
Felseckerische Buchhandlung; fl. 1782-1788
Felshtinsky, Yuri; 1956-
Fels, Marthe de; 1898-
Felten, Michael; 1948-
Feltin, Maurice; 1883-
Femina, Jerry Della; 1936-
Fenadoce, 3, Pelotas (Brasil); 1990
Fenario, Panfilo; fl. 1587
Fenarius Marcus Antonius; fl. 1553
Fenaroli, Fedele; 1730-1818
Feneja, Fernanda Luísa da Silva; 1964-
Fénelon; 1651-1715
Fénelon, Marquês de; 1688-1740
Fénéon; Félix 1861-1944
Fenhane, João; 1965-
Fenini, Cesare; 1841-1895
Fennario, David; 1947-
Fennelly, Catherine; 1918-1975
Fenollosa, Ernest; 1853-1908
Feo, Francesco; 1691-1761
Féoktistov, Konstantin; 1926-2009
Feoli, Vincenzo; fl. 18--
Ferandiere, Fernando; 1771-1816?
Féraudy; Maurice de 1859-1932
Ferber, Augustin; 1575 - 1619
Ferber, Edna; 1885-1968
Ferdinand; fl. 1850
Ferdinand, (Rei de Espanha; 1784-1833
Ferdinand, Roger; 1898-
Ferdjhoukh, Malika; 1957-
Fereal, César; fl. 188-
Fereira, David; 16--
Ferenczi, Sandor; 1873-1933
Ferentilli, Agostino; fl. 15--
Feres, Marcelo Gomes Jorge; 1957-
Ferettus, Nicolaus; 1446-1523
Ferg, Franz de Paula; 1689-1740
Fergola, Salvatore; 1799-1877?
Fergunson, Sarah Margaret; 1959-
Ferguson, Adam; 1723-1816
Ferguson, Alex; 1941-
Ferguson, Chris D.; 1951-
Ferguson, Faye; 19--
Ferguson, John; 1921-
Ferguson, Niall; 1964-
Ferguson, William; 1943-
Feria de Abril, Sevilha; 1884
Feria de Abril, Sevilha; 1932
Feria de Abril, Sevilha; 1943
Feria de Abril, Sevilha; 1944
Feria de Abril, Sevilha; 1945
Feria de Valencia, 27; 1949
Feria Municipal del Libro, 15, Salamanca; 1995
Feria Nacional del Libro, Barcelona; 1946
Feria Nacional del Libro, Madrid; 1945
Feria Nacional del Libro, Madrid; 1947
Feria Nacional del Libro, Madrid; 1949
Feria Nacional del Libro, Madrid; 1951
